text,label,review_date
"It was my first time coming here but I've seen so many yummy photos of their milkshakes so I knew I had to try it out for myself.

I ordered the mazapan milkshake and it has a nice smooth, creamy texture to it. It was sweet but not too overwhelming. I love the taste of the peanuts from the mazapan and they give you a whole one on top of the milkshake. My boyfriend ordered the pinguino and he really enjoyed it. If you love chocolate like he does, then I definitely recommend this one. 

They have a wide variety of shakes to choose from and it's so hard to choose just one. I'll definitely have to go back to try out the rest of the flavors that they offer.",positive,2022-01-10
"I've been eating here for the past 2 years and I'm DONE! 
I ordered tonight and spent $52. I ordered a couple of  dinner meals and a kids cheese quesadilla and I get home to open a quesadilla stuffed with salsa, so much so that the whole thing was soaked! GROSS! My son was starving and had to make him one at home. I live in Nampa so it's not like I could just drive back for being 25 minutes away. They also charged me NOT for a ""kids"" but for a regular one that is $10. This is NOT the only bad experience I've had at this location. About 6 months ago they charged me $9 over, i called  and asked for my money back, they said they would offer me a $15 gift card I told them that didn't work for me. I don't eat out that often I wasn't sure when I'll be back. The manager told me it would be credited back to my credit card and I also had to text them a picture of my receipt. NOTHING showed on my bank... I just gave up. I will no longer be give my hard earned money that I work for to this facility. Horrible, outrageous customer service.",negative,2022-01-11
Incredible food! Best omelette I've honestly ever had! Take out tasted as good as eat in which I think can be a challenge! Adorable spot!,positive,2022-01-13
"always have good interactions with employees, they always offer to work with me if there's an issue. i always get good customer service here so id say id recommend this dunkin' donuts.",positive,2022-01-14
"I paid 12$ for a sandwich with no cheese for my lactose intolerant girlfriend. They put cheese on it. When I returned back to the store for the correct sandwich, they didn't offer me a refund, and threw away the previous sandwich without bothering to ask if I'd like it, despite me waiting 20 minutes for my 30$ order of two sandwiches and an orange juice. I would have loved to eat that sandwich, but they just threw it away in front of me. I will not be getting food here again.",negative,2022-01-17
"I used to be a regular at blueprint Delmar, a daily patron and would even attend their special events excitedly. However, at one of their after hours coffee tasting events I was targeted and harassed by a worker who was sexist, believe it or not! 

I sat through the event with a woman friend of mine, and when I went to use the restroom, one of their workers who is also a woman decided to whisper to my friend that she should be wary of me as a person and that she didn't trust me. For some context I had had ZERO negative experiences here prior and had spent many many hours there enjoying time with both men and women friends... so for their worker to had the audacity to impose on my social circuit with their unwarranted suspicion was absolutely astounding to me.

My friend told me that this happened as soon as we left the event. She was very uncomfortable with the fact that the worker chose to say that and quickly reassured me that she didn't have any concerns about my integrity, thank goodness.

So at this point my heart is racing, like borderline anxiety attack, and I'm absolutely confused about why I was targeted and why this had happened after I had spent so much time there, even time ordering from and small talking with this exact worker! I decide to go back in in order to get some clarification and correct the situation, hoping to put my anxiety to rest and also offer some kind of reassurance of my integrity to the person who was suspicious of me.

I calmly walked up to her and said hey I'd like to speak for a second. She immediately dismissed me and said she did not want to talk to me. At this point I literally do start having an anxiety attack and my heart is racing very fast. I kept my tone very calm and maintained courtesy, but I also got very excited internally and said ""why would you say something like that to my friend when I went to the bathroom?!"" 

She gave me little to no response and just said 'she's seen me talk to women before' (?!) and that she didn't trust me basically. My jaw drops at hearing this because I am very courteous and respectful in all my relations and I anxiously asked her to clarify, but to no avail...

She expressed she felt she had done nothing wrong in saying this to my friend when I walked away. At this point I feel so hurt and so confused and betrayed- I leave shortly after a very short and fruitless exchange with the worker with my heart in my stomach and my anxiety flying sky high.

A few days later I spoke with 2 of the owners there and explained the situation to them and they had absolutely NOTHING to say nor any goal to rectify the situation!! They didn't seem to care in the least and even went so far as to say they were going to 'side with their worker' regardless of the situations specifics and they asked me to not come back while she works there!! At this point I'm offended beyond belief and astounded at the ridiculous judgment call of their owners.

I quit going to blueprint at this point, but the story doesn't entirely end here. Fast forward like a year, maybe 1.5 years, and I walk back in the same store attempting to see if we can clarify and make amends but I don't even get to that point as I can see as soon as I walk in that the same woman who mischievously whispered to my friend was behind the counter and had been promoted to manager! She noticed me immediately and said I wasn't welcome there! It was embarrassing and another big anxiety explosion for me... 

I was hoping the owners would have corrected this, and I even waited a year after the last altercation hoping that one of them would speak with me or offer some clarification since we lived in the same neighborhood and would cross paths now and then. But they've never said a word to me since...

The fact that their owners deemed this appropriate, and felt it was wise to promote this individual, and also felt that making amends with me on a human level wasn't necessary has left a horribly bad taste in my mouth regarding blueprint coffee and I encourage anyone who takes sexism seriously to quit supporting them.",negative,2022-01-19
"The staff is very friendly and quick! But the food...SO so good. I dream about it sometimes. I had the cheese & bacon crepe (sauce is amazing) and the omelet with the tomato jam...A MUST! Also love the coffee, i had a cappuccino & my parents had bottomless coffee. Need to come back for a boosy drink next time!",positive,2022-01-19
I had high expectations going to try Bearcat for the first time and they were completely exceeded. Highly recommend!,positive,2022-01-16
This place is so good I ate here twice in one week. I work in downtown and came here with colleagues for lunch. All six of us raves about how delicious the food was so I brought my husband before we saw a show at TPAC. He loved it too. Hands down best sweet potato waffle fries I have ever had. Added the spicy season salt and Omg. Will definitely be coming back again and again.,positive,2022-01-15
"Incredible ambiance, inventive lattes, great smells from the bakery. The only reason I removed a star was the lack of gluten free options. They had an impressive selection of alternative milks. The yellow lighting and bricks created a woodsy, old fashioned feel. A gorgeous and brightening coffee shop for a rainy day. Conveniently located next to a cute thrift shop and lots of parking. Love love love. 

Ratings: 

Dairy Free options: 9/10

Gluten free options: 2/10

Low carb options: 8/10

Overall deliciousness: 8/10

Ambiance: 10/10",positive,2022-01-09
I've been coming to Parc for years and it's never lost it's luster. There's a reason why it's one of Philadelphia's top restaurants. The food is always magnificent and the drinks are delicious. The establishment has a cute Parisian feel and I love the location.,positive,2022-01-14
"If we learned anything it was definitely give second chances (and totally dine in versus take out). 
We had the most wonderful date night here. Surprisingly busy on a Tuesday, busy overall great experience. Expect some heat in most dishes as is normal for Levantine region cuisine. 
Highly recommend-
Sumac spiced French fries (some of THE best fries in the city..yes I said that)
Arnabeet Mekle (crispy cauliflower with pickled vegetables..great balance)
Kastaleta (two large lamb chops with a good amount of vegetables)
Samke harra (grilled branzino in this amazing sauce, just wish there were more vegetables a part of this dish)

Can't wait to go back!",positive,2022-01-18
"I love the terminal. It's old school, crowded, and wonderful. So many types of stalls, stands,  restaurants and bakeries. My favorites are the Cajun restaurant, the mushroom stand, and the butchers. It's a wonder and I've never been unhappy. Don't even get me started on the baked goods or pickles.",positive,2022-01-14
"We actually stopped in for lunch on New Years Eve, and were blown away with the best sushi we've had in a very long time. What a hidden treasure! We see why the local residents make Sab Sushi a regular stop. Staff and chef were exceptionally friendly and helpful.",positive,2022-01-17
"I stumbled across this coffee shop as I was staying at an Airbnb nearby. I am so glad I did! The barista there was super nice-- she took my order and then also offered to make my matcha because she said she really liked to make them and that it was one of her favorite things. I honestly think it was the best matcha that I have ever had. I got a honey matcha almond milk situation and it was just sooo good.I would recommend checking this place out. The atmosphere is cute, the barista's are sweet and the drink was delicious! 10/10",positive,2022-01-09
"Crepes were amazing, I've never seen a crepe so big and over stuffed. I got the Turkey, cant wait to try the rest!",positive,2022-01-16
Best location for sure! Always remembers my order too!  Thank y'all for making my breakfast everyday! Haha,positive,2022-01-10
"They know how to make a breakfast sandwich, best food I've had at a cafe. Also you can't beat the neighborhood vibes and comfortable seating. The owners are super nice and make a fantastic coffee. Couldn't recommend a place more.",positive,2022-01-11
"Very disappointed today. I realize they are understaffed.  But everything that could go wrong did. So, I will tell you about the high tea. Food came out first. Dessert came from Sam's Club.  Finished the food and waited 20 minutes for the tea. Lukewarm water and tea was not steeped. At $21  each very disappointing. Really was hoping to find a nice tea room.",negative,2022-01-16
"Really good coffee and friendly service.  My husband likes the breakfast offerings (sandwiches and pastries mostly), I typically just get coffee when we go, but it's a really good brew!",positive,2022-01-09
Just passing through Tampa on our way home from Sarasota and we were looking for a place for lunch and this place has a great rating on yelp so my wife and I stopped in there to try it hard to find place kind of hidden on the end of a strip center but we waited on by a waiter named Philip and everything was great I had a wrap with chicken and corn and God knows what else they put in it but it was delicious on whole wheat wrap and she had a wrap totally different with blackened chicken and they gave her a side of broccoli and she practically licked the plate and I had a side of fries crispy crispy crispy everything was great this is an easy five star,positive,2022-01-11
"Frontier Perk Cafe is something I have wanted to try since it opened. Unfortunately, with their hours being 8a-3p Tuesday through Sunday, it is a bit harder to get there, but I can understand why those hours are needed due to the dedication to the fresh drinks and eats.
Upon walking into the cafe, you are greeted with a warm hello. The cafe itself holds an eclectic but new age feel being in Historic St. Charles. It was clean and had the aroma of fresh coffee being made. The ambiance created due to natural lighting and rustic wood reminded me of being in a peaceful cabin. 

Now, we get to the important part: the food. The front counter had quiche, pastries and meat pies to choose from. What I wanted was no longer on the menu (the lavender latte), but when I asked, they were still able to make it but it was not listed as they are making changes and updating their menu.
I also ordered the bagel and lox that comes with cream cheese, smoked salmon, capers and pickled onion. I ordered a breakfast burrito with potatoes and a cold brew for my husband to go for his lunch later on.
The wait was 10 minutes for everything. Not only did it take no time for my order, everything tasted fresh, the bagel was still warm, and you could tell the pickled onions were made recently because of their crisp and sour punch. The lavender latte was warm, creamy and felt like a hug.
The price point for Frontier Perk is affordable to average, depending on what you get, for the fresh ingredients and dedication to making their food perfect. For 4 items, I was able to only spend $35 (that included a $6 tip).
The only thing I would change about Frontier Perk Cafe is that they were open later so I could enjoy their amazing food any time of the day. 
I will now be recommending this place to anyone I know who is looking for a fantastic and welcoming brunch or lunch spot when visiting the St. Louis/St. Charles area.",positive,2022-01-12
I realized that some of the cars were taking forever. I thought they just ordered a lot but when it was my turn to order the girl didn't even welcome me or anything. She just got my order and said bye. When I got to the window after 20 mins all the workers were doing was talking besides one girl. It took 10 mins and I finally got my thing. they didn't even fill up my drink all the way. It's like 4 inches down,negative,2022-01-10
"I am so excited to see a boba place in West Chester! The drinks are fresh and infused with Taiwanese flavors! The boba pearls have perfect chewy consistency, although I prefer them a bit sweeter. I tried the Strawberry Milk Green Tea with bubbles and it was amazing! Highly recommend this place!!",positive,2022-01-14
The smoothie bowls are LIFE!!!! I think I have developed an addiction . Everything is fresh and so good!,positive,2022-01-09
This fucking Wawa is the best Wawa been to these guys cut the chicken in my homies Mac n cheese bowl workout even asking straight mcfire,positive,2022-01-12
El Mixto sandwich was very good.  Boozy Papas (loaded fries) were very good but light in the pulled chicken and bacon.  Mac and cheese was okay.,positive,2022-01-19
"Very enjoying during first visit, actually also long time never enjoy western or french cuisine since work, best recommend will be the duck leg, you come to taste then will know, staff is friendly and just ask for recommendation, but first, its all depend on how much is your budget, worth to try^^",positive,2022-01-18
Good food. Great staff. But need to bring back reservations. The waiting and the sitting is a nightmare. Someone takes names and numbers on phone. A different hostess will take a memory picture of who got there first and big party's will jump ahead because the other hostess doesn't know you where the first. Just need better seating program.,positive,2022-01-10
"We had lunch at the restaurant and wanted to take something home from the bakery to enjoy later in the day.   I must say that I thought there would be a bigger variety.   There were macaroons, varieties of flans and single serving cakes.    We were like kids in a candy store pointing at everything in the display case.

I settled on a shiny chocolate mousse that had a sprinkle of gold dust.   I thought the outside shell was hard as it was so shiny, but it was soft and creamy.   The flavor was good, but not sure it was worth the price.",positive,2022-01-15
"So, I learned about this place thru the nextdoor community. And I am so glad that I tried this place. Came here for brunch with hubby and my daughter. First the best bacon I have ever tasted. Second amazing café con leche. Very attentive staff. Cute café. Would definitely recommend.",positive,2022-01-10
"Holy crap. This is one amazing Cuban sandwich. You can taste the love in the roasted pork and the ham is on point. Bread is perfrction. Also had the spicy pinto beans. This food is clearly homemade with a lot of care. Plus, the owner is super nice! Don't miss this place.",positive,2022-01-15
Definitely one of our favorite restaurants - never a bad choice on the menu. Their sangria is phenomenal. The guac is bomb. All their bowls exceed expectations. There pizza is one of the best.,positive,2022-01-16
i'm actually so disappointed speaking of the fact wawa never lets me down. they didn't have chicken for my quesadilla or roasted veggies and they made me pay before they wanted to tell me they had nothing i wanted and wouldn't give me a refund. get it together.,negative,2022-01-16
"Amazing place, definitely go if you visit green hills. 
We usually get the breakfast sandwich and they're always so good. It's really nice because you can watch them as they're making your food, it's not like those sketchy joints where you don't know what's going on behind those walls. The coffee is really great and the customer service is amazing as well! My husband and I always like to visit here whenever we're in green hills.",positive,2022-01-09
"CASH ONLY. Long line at 11:16am on a Friday morning. There are three lines into the building, one for take out and two for dine in. They also have souvenirs like aprons, mugs, coffee mix, beignet mix, and more.",positive,2022-01-14
"I really enjoyed going to Provider. It's a nice looking place and I love anywhere I can find Tinker Coffee. I got the breakfast sandwich and that was great as well. 

Be careful parking. This place is so busy it fills up fast and some spots are reserved for the tech company only in this space and employees told me they will tow your car. 

My only gripe is they are TOO popular sometimes (or maybe I just have bad luck! Trying to find parking can be tricky and once I walked in and 20 ppl were standing in line so I nope'd out of there. 

Overall I like it and hope to actually sit and drink coffee and hang out there. It could easily be 5-star territory except my gripes.",positive,2022-01-12
"Just not good. But it used to be. For the prices honestly
I would love to have more than a slice of BLACK avocado and I would love fresh greens. It wasn't always like this but I'd has been the last 4 times. Just done with them.. should've probably gave up on them when I found a hair in my omelette a couple months ago.",negative,2022-01-16
"I finally went to try out this place after seeing all the posts on Instagram.  I called ahead of time on a Saturday just to check that they still had lots of selection.  I was informed that they only make the big tarts in the morning and sell out as the day goes by.  The minis are always available, they are $4.50 each or 6 for $25.00.  Since I was also buying some as a gift, it went for the 6 pack and 2 extra minis.

The tarts look really good however, I think they look better than they taste.  I chose the ones that looked fresh as some flavours were starting to dry out.  There were lots of flavours so it was hard to choose.  The mango was nice, fresh and fruity tasting.  The tiramisu was also nice with that kinda coffee taste.  I was surprised by the crust, it wasn't too hard but looked grainy with a slight beige colour.

There were 3 big tarts available for purchase when I arrived at 5 pm.  I thought they were a bit pricey though.

I won't be running back here to try other flavours but I think the mini box is a great gift idea.  The packaging is cute.",neutral,2022-01-17
"Not a good place to go to if you want to be ripped off. we have attended this place a few times in december and january this year more than usual but over the period of 1.5 years isnt still a good place to go to. Now medowie macdonalds is open i would drive that little bit extra to go there and get a good meal and get what you ordered with a smile. We have had missing drinks, missing hash browns, missing icecreams, ive had to keep telling the young girl this and that is missing after the 3rd time she got pissy at me for it... always waiting bayed and they delete your order and they dont give you what they want because they want their monthly bonuses rather happy returning customers.",negative,2022-01-17
"Only giving one because I can't give it zero. I have worked In Costumer service for over a year and have been able to manage at least one shift by myself and the guy working here obviously shouldn't be left alone. He was rude and was constantly asking me ""is that it"" when I would add something to my order, mind you all I got was a matcha drink and a ham and cheese croissant. They didn't have expresso? Or caramel? Are you even Starbucks? The guy was rude af such a jerk. Also there was no need to rush me because there was no line!",negative,2022-01-12
"I went into this location on Saturday, January 15th, at around 4pm to cash in on a free drink I had on my Starbucks card. The gal working the cash register was very nice, but couldn't figure out how to find my free drink, so called over, what I assume, was a shift manager. A gal with short dirty dishwater blonde hair. She told me a couple of times that I needed a barcode on my email I had received, to cash in on my free drink. I tried several times to explain to her that the email I received didn't have a barcode., to which she continued to interrupt over and over. She refused to let me speak. I couldn't believe someone in a customer service position was perfectly fine with being so rude to a customer. I will never go back to that location. I've probably been to a hundred different locations over the past 20 years, and have never  been treated as rudely as I have at this location.",negative,2022-01-16
"I couldn't recommend this business enough. I first went to Bikes and Beans to have my bike tuned up. They were friendly, efficient and had competitive prices for maintenance.
I went to them again when I was hit by a car on my bike. I'm so impressed by the team there. 
Also the coffee is amazing. Free coffee grounds for your compost",positive,2022-01-18
"Five purr-fect stars for this organization. Doing their best for our feline friends. Comfortable, and clean without that cat aroma! Problem is you want to take all of the Kitties home. If you want to relax your mind, put this on your itinerary.",positive,2022-01-18
"So obsessed ! This establishment was absolutely amazing in every way possible. Worth the 1 hour wait which will go by stress free because their boutique and shoppe has amazing items. We bought Dog / cat mom merchandise, jewelry. We had complimentary coffee while we  waited. The staff (all) were kind and welcoming. Ok so on to the food  the pitcher of mimosa was a good choice and our meals were perfectly portioned and everyone was happy with the taste. The ambiance is sooo amazing, unique items placed throughout the entire restaurant, birds flying around you to the water baths nearby and this is 100% pet friendly. The owners love their fur babies and it's beyond evident. This place has made me want to move to this area, can't wait to go back !",positive,2022-01-19
"I haven't eaten at a First Watch since I was in Florida a few years ago.  Friend and I went as she's become addicted to the place.  I have to agree the food is usually consistent in quality and quantity.
The place is fairly new. We walked in to a clean place.  The greeter came to us within less than a minute and seated us at the only table left.  Our server was there in a quick moment and took our drink orders.  It was a considerable delay in getting our drinks (the place was  packed) and then our orders were taken.
Friend went with The Works omelet;  I had the Farmhouse Hash, eggs over easy.
Another short delay and the food arrived.  The bowl looked good.  The toast was cold - it had been toasted and then when cool, was slathered with butter.  So it was toast with butter sitting on top of it, not melted in to the bread.  My eggs were not over easy; they were over medium to almost hard and they were almost cold.
I was surprised at the lack of quality in my food.  Given the difficulty in getting help these days I can somewhat understand.  Hence the 4 stars instead of 3.
So the place gets a ""meh"" this time.",positive,2022-01-12
"Love there bowls, coffee is great and service is amazing! Yesterday my husband tried the bagel with tomato avacado and he was amazed by the flavor!",positive,2022-01-17
this place is amazing. im a nola local who has always wanted to try it and the line was just always too long lol but today i got up extra early and got in. I was dining alone so i sat at the bar. the bartender was SO NICE. i wish i could remember their name  they walked me thru the whole menu and made recommendations on food and drinks! they were extremely patient and kind! I got the Strawberry st germain mimosa to start... so freaking good... then i ordered the huevos rancheros with the city grits & I added avocado to the huevos. While waiting they brought me out a order of beignets on the house to try! they were so good and came with a side of honey orange peel type sauce... omgg i would drink it if i could. The huevos rancheros was also really good & the grits didnt even need butter or extra salt/pepper. I also got a bloody maria to go.. fire. I will def be back and next time ill bring some friends!!! Thanks for the 100/10 service!!! Made my day so memorable,positive,2022-01-16
"Met a friend for breakfast at Frida's.  She noticed the sign a couple weeks ago and thought we should try it.
Oh my goodness!  The food was outstanding!  We both had the MexiTartine.  The flavors were perfect!  I all but licked my plate clean.  
My dilemma for next time?  Do I order the same thing since it was so delicious or do I try something else?!  There are so many intriguing items on the menu, I'm sure I will try something else.  
I will definitely be back with my husband...soon!
The staff was knowledgeable and very friendly.  Very attentive service. I highly recommend eating here!",positive,2022-01-14
"Eat Clean is a great spot for smoothies and açaí bowls. They also offer a variety of lemonades  and wellness shots. 

I am a creature of habit so I went with açaí bowl with pineapples and strawberries.  I would say the bowl was love after first bite. 
I would definitely come back and try other varieties.
The owner and staff are very friendly. Not sure what you are in the mood for ? Just ask and I know you will not be disappointed.",positive,2022-01-16
Rooster is always good.  Sometimes crowded but this time we got right in.  Crepe was amazing.,positive,2022-01-17
"Nom Wah is a chinatown hidden gem! Best soup dumplings in philly! Scallion pancake is to die for, it's crispy and flavorful. Generals chicken is crispy and not over battered! I would skip the chicken and cabbage dumpling as their doughy/ flavorless. I would definitely recommend Nom Wah!",positive,2022-01-17
"I LOVE LOVE LOVE Dutch bros, ALL locations in Reno are great! Very kind energetic staff! They always get my drink hitting the spot lol! I believed the accidently messed up a drink one time but quickly made up for it no questions asked! They also love dogs!!! Take you fur baby.",positive,2022-01-14
Really cool coffee spot if you can find it. It is in The Basement aka the West Elm building. Loved my Golden Hour latte. The espresso and syrups were on point. Baristas were very friendly. Note: The Basement is closed on Mondays.,positive,2022-01-17
"I've always loved smoothie king and fully plan to continue going there. However, since coming back from the Pandemic, I haven't had the best results. Maybe it's because if new staff constantly or I don't know what. My last time in, they insisted they made my smoothie with peanut butter but clearly had not. Now, I got a smoothie for me and my wife and he only made enough for about 75% of each 20oz. Cup and didn't make them right at all. What we got was a ton of ice and not thoroughly blended so we basically chewed out smoothies. 

I hope they get their people trained up because I won't keep going if it remains this inconsistent.",neutral,2022-01-17
"Slow service, for fruit in a bowl. One would think they were waiting for the harvest.  The worse is the customer service, no acknowledgment of the slow service, instead the ""owner""as she self proclaimed found having conversations with her employees more pertinent.  Do betta, Frutta.",negative,2022-01-18
"My wife and I went here for our anniversary. We got lucky because the weather was awful, so there were few tables available. We decided to sit at the chef's table, so we can enjoy watching the hustle and bustle of the kitchen. Inside was an intimate setting. I recommend get the spice fries and the lebna. They were a new flavor, style that i haven't had, and it was delicious. You can order whatever you want and it will be delicious. We decided to stick with the sides because we wanted to try all the different dips with the pita.",positive,2022-01-17
"If you want to find an entirely delicious gluten free restaurant, come to this place! Everything is absolutely delicious, they could add more seasoning to their breakfast potatoes, and avocado to their breakfast sandwiches, not going to lie. They're closed for remodeling, but I can't wait until they open back up!!",positive,2022-01-13
"Excellent Cubans, plantains, black beans and friendly staff.  Cheap, always pleased with portions and quality.  When looking for a fast, affordable meal within walking distance of home, 50% of the time I go for Bodega.  That should say something.",positive,2022-01-18
"Milktooth: trust me, if you have not ventured to my absolute favorite place in Indy, do so ASAP. 
This morning, my good friend Kyle and I continued our tradition of a monthly visit to Milktooth.
Today I had the Taco Biscuit and Gravy. To quote Kyle, ""Why do I ever question Milktooth? Their unusual combinations always turnout to be the meal of the month!",positive,2022-01-14
"I had high hopes for this place and unfortunately, my first experience here did not meet the mark. It was good but not excellent.",neutral,2022-01-19
"This restaurant is a huuuuge space, plenty of room inside or outside to eat and drink. They have awesome specials and I hear there's dancing! I tried a few different dishes when I visited and enjoyed the variety. Many of the dishes are Dominican or Dominican inspired, but they also offer things that aren't. Such as the sushi and fried chicken. My favorite dish was the salmon! 

Mamajuana is located near AMC so it's perfect for date night with dinner and a movie. Don't forget to wrap up the night with dessert - order the flan!",positive,2022-01-19
"Our first taste off the plane in NOLA, we couldn't have been happier with the food, atmosphere, and service. Sloppy Joe did not disappoint with the mess or the taste; even the fries were great. Fat-B-Gone juice hit every right spot, and the tequila I was offered to add hit any that it might have missed.",positive,2022-01-10
"Very humble outside but amazing food inside! They aren't the most talkative, but it is perfect if you're looking for a calm sit town restaurant. My boyfriend and I thoroughly enjoyed it and really look forward to making this a regular stop on date nights!!",positive,2022-01-11
"Obsessed with this place ! Always come in here with my dog and get the mocha coffee. The staff is always so friendly to me! The second time I came in one of the staff members actually remembered my order and noticed I forgot to say almond milk and brought it up! 
Also I just love the vibe here it's so relaxing!",positive,2022-01-18
The outdoor dinning was cool with some music on.. so beach vibe. Food was awesomely good but a little pricey. Will definitely come back.,positive,2022-01-10
"A short drive from our hotel. We decided to have our dinner here as it came recommended by my friend. The thosai we ordered were not freshly made and the chutney straight out of the fridge. Made me sad when the chicken varuval arrived, hardly any chicken.",neutral,2022-03-04
"Went today for the first time and it was a great experience! even when they got a little rush, they were very nice. it was super quiet and chill, truly a great place! I had the full cuban sandwich and it was soo delicious! Full Cuban Sandwich",positive,2022-01-14
Such a great location! First of all it's absolutely stunning. I love that each new or redone Starbucks has its own personality and character rather then the same thing store after store! The staff here were incredibly helpful and friendly. I wasn't able to pay by QR Code in App unfortunately for this location as they haven't not received updated equipment.,positive,2022-01-13
"First timer here and I wasn't sure if I was I seat myself or a hostess.  But it's home style you seat yourself.   Red Rooster has daily specials M-F and the menu looks tasty.  Tracey is our server and she's friendly, knowledgeable and patient.
I ordered the Early bird Special and my husband ordered the Red Rooster Special.
My order has 2 eggs, bacon, sausage or city ham, biscuits and gravy.  Hubby got 3 eggs, hash browns, ham, biscuits and gravy and a pancake ( he added the pancake).  Overall the food is fresh, tasty and filling!  I will definitely be back to try their lunch specials.  They have a great selection and variety of items to choose from.  Best kept secret in Hendersonville, TN",positive,2022-01-19
This is the most unprofessional business that I have visited in quite some time. The guy at the counter was extremely rude and Unprofessional. I wouldn't recommend anyone frequent this business. Hope they get out of our town or get better management at the least.   I would give them 0 stars if I could.,negative,2022-01-17
"DK donuts is literally right around the corner from my house...this can be a really good thing or a bad thing! Lol. 
Each time I have gone to DK the store is clean, smells delicious, & the donuts are delicious and fresh! The people at the counter are always very friendly and welcoming.  I have noticed that when a child comes in and is super excited to get donuts the staff engages with the child and helps feed their excitement! It's really sweet! They are also very patient when there's a little one trying to choose the perfect donut!! 
The prices are very fair and the quality is above par! I only wish that they had a little more variety....they don't carry the French crueler and that breaks my heart. But, I still manage to find that perfect donut to satisfy the craving. I 100% prefer DK over any of the local specialty donut shops. This shop is perfect and carries the nostalgia of donut shops I visited growing up.",positive,2022-01-14
"This place has great food, and it's very convenient to me. Although I do got to say if they don't get people working there that have better customer service they will not make it. There's a guy there who seems to be the manager, but not really sure if he is, just acts very authoritative, they screwed up my to go order, when I brought it home there was two meals in there, I ordered just one, the bag had my name on it. When I went back to return it he had an attitude towards me and told the cooks to make me another one because I grabbed the wrong bag, which was a total lie. And then the lady after me, an elderly woman, you could tell she was having some issue and his attitude towards her was extremely irritating. Plus my daughter has been in there and has had really bad customer service too. Wow! Hope they can fix their attitudes.",negative,2022-01-10
I couldn't rate this zero... it said the McDonald's was open but no one was taking orders from the window... as I pulled up to my surprise it appeared the workers were having inappropriate relations in the far corner near the drivethru shame on y'all,negative,2022-01-15
"Great atmosphere, friendly management and staff. Coffee house feel like Starbucks with diner style food plus fresh donuts baked in house daily. Learned all that on my first visit. Will definitely go back. Great place to sit and work to get out of the house when you work from home or drive through for coffee and lunch.",positive,2022-01-16
We came here due to seeing the test tube type things; basically seems like a fun and novel idea. I ended up getting a coffee drink And honestly it was almost unthinkable. The consistency and the taste were way off.,neutral,2022-01-12
Cute coffee shop! I was on a trip to Nashville but needed a place to work one afternoon. It was a Monday so it wasn't crazy busy and it's so cute in here! The staff was super friendly and the coffee was great. Highly recommend for your morning cup of coffee :),positive,2022-01-17
"A little off the beaten path down in queen village, but what a gem. Awesome indoor decor with a great bar that looks splendid to sit at on a cold night. Cocktails, apps, and entrees were all great.",positive,2022-01-11
"They're improving. The young man on drive through (2pm on Wednesday) is EXCELLENT.  Smart, personable young man.   Making a big difference!",negative,2022-01-12
First time here and I will definitely be back! The owner is so charismatic and welcoming. He walked me and my fiancé through the meal and helped us create our own combination meal so we could try a little bit of everything. Not only is the service fantastic but the food is out of this world! The flavors and spices are so wonderful and tasty!,positive,2022-01-09
"Already received my food and was ordered to put a mask on or get out. How the hell am I supposed to eat it? I left the food there, refused to pay and left.",negative,2022-01-16
"You know what, this is a place of respect. They are so nice whenever I come to get my coffee. I've gotten it twice now, they're so friendly and it's an experience with them. They greet me by name and they laughed with me and joked around with me! They're a vibe! I hope they get to know I said this.

Very clean store. You guys are awesome!",positive,2022-01-10
"As a Queens girl, I was so excited to go to the Mamajuana in Tampa hoping for the same awesomeness from back home but boy was I wrong. The restaurant is beautiful, however that's about it. I ordered calamari (yes I know...who orders that at a Spanish restaurant) as an appetizer and they looked more like onion rings because they were so greasy and fat and were way too chewy and had zero flavor. Our drinks (party of 8) were terrible. Either it tasted like rubbing alcohol or was too watered down to taste anything. 

My friend ordered the chicharrón the pollo app and it definitely did not taste the way it should and it was also way too soft, something just wasn't right. Chicharrón is supposed to be crunchy and tasty and as soon as you bite into it, it takes you back to the motherland...but this took me to a dark alley I never want to walk through. My husbands rice was undercooked which he couldn't even eat and he barely ate the rest of his meal because it just didn't have any taste. I ordered a chicken mofongo with plátano, not the yuca one, and man was it underwhelming. I took three bites and left the rest.  My friend ordered a salad and they said they were out of romaine so the waitress said we have mixed greens instead, friend says yes and receives a plate of spinach only (the only mixing being done was with the DJ). 

Speaking of which, nice touch with the live band, however you couldn't even hear the singers because the base sounded so bad and loud which drowned them out. The option of being able to go to the back lounge portion was nice for a change once you're done not stuffing your face. 

Unfortunately I would definitely not be returning. Not one of us fully ate their meals or even half way, the prices are outrageous (I've eaten better food for way less and didn't have to drive 45 minutes), they just need to do better. If they don't pick up the pace a lot of people are going to be out of a job. Take notes from your fellow NY branches and get some act right in you, otherwise the doors will be closing sooner than you know. Wishing y'all the best but some major changes need to happen.",negative,2022-01-09
Update: Saturday seafood boil is an absolute must.   The Cajun spices and the seafood is fantastic and has the perfect combination of flavors and food.   I shared it with another person and it was perfect for 2,positive,2022-01-09
My favorite place to eat and shop in middle Tennessee! Cutting edge health and nutrition and DELICIOUS meals. Plus clean pretty environment and super friendly employees. LOVE this place.,positive,2022-01-16
